isDGA,length,digits,entropy,vowel-cons,firstDigitIndex,ngrams
dga,12,0,3.0849625007211556,0.3333333333333333,0,1045.7585858585858
dga,13,0,3.3927474104487847,0.0,0,829.237567987568
dga,10,0,3.121928094887362,0.42857142857142855,0,1407.034259259259
dga,15,0,3.640223928941852,0.07142857142857142,0,853.2118437118437
dga,25,9,4.163856189774723,0.0,1,398.8044444444444
dga,14,0,3.09306920777189,0.2727272727272727,0,836.258547008547
dga,32,20,3.702819531114783,0.2,2,293.71644265232976
dga,29,0,4.237291339955158,0.5263157894736842,0,1054.0374931581828
dga,27,6,4.134336113194452,0.10526315789473684,1,556.2573599240266
dga,15,0,3.373557262275185,0.0,0,892.6247863247863
dga,9,0,2.9477027792200903,0.2857142857142857,0,996.7473544973545
dga,12,0,3.084962500721156,0.0,0,870.6060606060606
dga,14,0,2.9852281360342516,0.07692307692307693,0,916.9273504273505
dga,26,8,3.8542858719872455,0.38461538461538464,2,649.7107692307692
dga,15,0,3.6402239289418516,0.25,0,949.6172161172162
dga,15,0,3.906890595608518,0.25,0,975.9858363858363
dga,14,0,3.521640636343319,0.16666666666666666,0,864.4847374847376
dga,12,0,3.2516291673878226,0.0,0,735.9348484848484
dga,26,10,4.23890125660263,0.45454545454545453,1,654.2136324786325
dga,32,13,3.5651204074720737,0.26666666666666666,4,639.0686603942653
dga,24,9,4.136842188131013,0.36363636363636365,2,729.2688844971453
dga,14,0,3.6644977792004623,0.4,0,1139.1654456654458
dga,32,18,3.6792292966721747,0.4,1,463.6743951612903
dga,14,0,3.2359263506290334,0.16666666666666666,0,854.606227106227
dga,9,0,3.169925001442312,0.8,0,1591.2387566137568
dga,13,0,3.180832987205441,0.18181818181818182,0,667.7655400155401
dga,13,0,3.1808329872054406,0.18181818181818182,0,1202.7393162393162
dga,9,0,3.169925001442312,0.5,0,874.7189153439153
dga,26,6,4.026986833359286,0.17647058823529413,2,655.9456837606838
dga,7,0,2.5216406363433186,0.16666666666666666,0,856.2476190476191
dga,27,10,3.8380398168981564,0.3076923076923077,1,591.2236847103513
dga,9,0,2.94770277922009,0.5,0,1644.9675925925924
dga,25,5,4.133660689688185,0.17647058823529413,6,541.6656521739131
dga,13,0,3.180832987205441,0.3,0,882.3376068376068
dga,15,0,3.006238928653389,1.1428571428571428,0,1409.7941391941392
dga,12,0,2.792481250360578,0.2,0,728.3595959595959
dga,32,20,3.757048827786958,0.3333333333333333,1,389.5413306451613
dga,24,8,4.084962500721156,0.14285714285714285,1,450.9408212560386
dga,14,0,3.2359263506290334,0.4,0,923.4441391941392
dga,13,0,3.3927474104487847,0.4444444444444444,0,1131.2942890442891
dga,13,0,3.238901256602631,0.4444444444444444,0,1096.50777000777
dga,8,0,2.75,0.3333333333333333,0,1336.2936507936508
dga,15,0,3.373557262275185,0.25,0,873.2970695970695
dga,26,8,3.796217602590055,0.2,1,726.3258119658118
dga,10,0,2.9219280948873623,0.1111111111111111,0,838.1101851851853
dga,25,0,3.813660689688185,0.08695652173913043,0,759.6428743961352
dga,12,0,2.8553885422075336,0.2,0,799.3944444444445
dga,13,0,3.334679141051595,0.18181818181818182,0,799.0592463092463
dga,13,0,3.546593564294939,0.4444444444444444,0,783.0017482517483
dga,19,0,3.471354487013928,0.1875,0,855.0776860451783
dga,15,0,3.2402239289418517,0.25,0,1171.8483516483516
dga,13,0,3.238901256602631,0.4444444444444444,0,862.1340326340327
dga,9,0,2.94770277922009,0.8,0,1652.5753968253966
dga,10,0,2.9219280948873623,0.42857142857142855,0,1314.6527777777778
dga,15,0,3.32323142879762,0.5,0,1182.1642246642248
dga,13,0,3.3927474104487847,0.3,0,1151.7948717948718
dga,10,0,3.121928094887362,0.42857142857142855,0,1341.9037037037035
dga,32,20,3.4056390622295662,2.0,1,599.5047043010753
dga,12,0,2.8553885422075336,0.0,0,578.0757575757576
dga,15,0,3.5068905956085183,0.36363636363636365,0,792.3476190476191
dga,13,0,3.334679141051595,0.18181818181818182,0,974.3912198912199
dga,29,0,4.1162646156680225,0.16,0,756.7636380222589
dga,15,0,3.6402239289418516,0.25,0,656.5113553113553
dga,24,0,4.053508854797679,0.14285714285714285,0,749.8401405357927
dga,14,0,3.3787834934861767,0.2727272727272727,0,1026.114774114774
dga,27,7,4.282484261342601,0.1111111111111111,7,517.534358974359
dga,12,0,3.418295834054489,0.09090909090909091,0,1035.790404040404
dga,15,0,3.323231428797621,0.25,0,1110.160805860806
dga,14,0,3.378783493486176,0.2727272727272727,0,1033.5915750915751
dga,32,23,3.453626767019874,0.8,1,394.12466397849465
dga,13,0,3.0269868333592873,0.8571428571428571,0,956.4687257187256
dga,28,10,3.910232940673185,0.0,1,506.336860670194
dga,14,0,3.521640636343319,0.4,0,890.4084249084249
dga,27,6,4.078418520441603,0.5,1,902.9694207027542
dga,10,0,3.1219280948873624,0.6666666666666666,0,1239.4916666666666
dga,8,0,2.4056390622295662,1.0,0,1741.579365079365
dga,13,0,3.238901256602631,0.08333333333333333,0,1070.0367132867134
dga,24,10,3.7516291673878235,0.75,3,721.7049846288977
dga,26,5,4.026986833359286,0.05,7,628.2652564102565
dga,25,0,3.863465189601646,0.08695652173913043,0,920.2027053140097
dga,12,0,3.418295834054489,0.2,0,692.3267676767676
dga,27,9,3.8986128548018497,0.125,4,588.5422602089269
dga,22,0,3.697845823084412,0.047619047619047616,0,879.7153679653679
dga,8,0,3.0,0.6,0,1403.4345238095239
dga,22,0,3.970573095811684,0.15789473684210525,0,840.0262626262626
dga,13,0,3.0269868333592873,0.8571428571428571,0,1236.5825563325564
dga,25,0,3.639079570624174,0.3888888888888889,0,554.511690821256
dga,8,0,2.75,0.3333333333333333,0,1191.8253968253969
dga,9,0,2.725480556997868,0.5,0,1848.6263227513227
dga,23,0,3.8492239123906247,0.15,0,967.516029863856
dga,14,0,3.09306920777189,0.16666666666666666,0,863.6196581196581
dga,8,0,2.75,0.3333333333333333,0,1308.1646825396826
dga,14,0,3.521640636343319,0.5555555555555556,0,853.2808302808303
dga,32,20,3.730337797403416,0.5,2,423.81821236559136
dga,12,0,2.8553885422075336,0.2,0,674.1444444444444
dga,13,0,3.3927474104487847,0.08333333333333333,0,678.0448717948718
dga,25,7,4.213660689688185,0.5,1,753.592922705314
dga,9,0,3.169925001442312,0.8,0,1047.66335978836
dga,8,0,2.75,0.3333333333333333,0,1092.4404761904761
dga,13,0,3.0269868333592873,0.0,0,786.3319735819736
dga,15,0,3.456564762130954,0.07142857142857142,0,567.1332112332112
dga,12,0,3.084962500721156,0.3333333333333333,0,959.6838383838385
dga,22,0,3.970573095811684,0.2222222222222222,0,899.7246031746032
dga,9,0,2.94770277922009,0.5,0,1146.9589947089946
dga,21,0,3.6897037321995474,0.3125,0,1043.7690476190476
dga,26,7,4.008132025833399,0.26666666666666666,2,708.218376068376
dga,15,0,3.373557262275185,0.6666666666666666,0,1097.0837606837606
dga,13,0,3.0269868333592873,0.08333333333333333,0,617.5765345765346
dga,25,9,4.103465189601646,0.23076923076923078,4,504.59637681159415
dga,12,0,3.418295834054489,0.09090909090909091,0,899.8671717171718
dga,15,0,3.6402239289418516,0.15384615384615385,0,872.9333333333334
dga,15,0,3.2402239289418517,0.25,0,1235.6032967032966
dga,23,0,3.7294461949052566,0.2777777777777778,0,1140.3913670870195
dga,12,0,3.0220552088742,0.2,0,854.8757575757576
dga,12,0,3.584962500721156,0.09090909090909091,0,1028.5146464646464
dga,21,0,3.5585186130489053,0.05,0,643.9254803675857
dga,13,0,3.0269868333592873,0.18181818181818182,0,843.1794871794872
dga,15,0,3.373557262275185,0.875,0,1140.5312576312576
dga,13,0,3.3927474104487847,0.3,0,1005.5038850038851
dga,27,11,3.810081020521731,0.14285714285714285,2,507.3569040835707
dga,32,21,3.6167292966721747,0.375,1,343.46740591397844
dga,19,0,3.4713544870139286,0.11764705882352941,0,887.8600504529296
dga,14,0,3.039148671903071,0.0,0,614.2680097680098
dga,14,0,3.128085278891395,1.0,0,1416.2109279609278
dga,24,0,3.8035088547976788,0.4117647058823529,0,853.6786341677647
dga,9,0,2.725480556997868,0.8,0,1461.5066137566137
dga,13,0,3.180832987205441,0.3,0,839.1390831390831
dga,9,0,2.94770277922009,0.5,0,1147.5515873015872
dga,22,0,3.7887549139935026,0.29411764705882354,0,978.2983405483405
dga,15,0,3.5068905956085183,0.25,0,1012.1311355311356
dga,14,0,3.182005814760214,0.07692307692307693,0,1047.7518315018315
dga,26,7,4.085055102756476,0.26666666666666666,1,666.4561111111111
dga,15,0,3.3735572622751846,0.5,0,801.7263736263736
dga,27,7,4.032303242743954,0.3333333333333333,1,906.635061728395
dga,12,0,3.0220552088742,0.2,0,610.2323232323232
dga,13,0,3.0269868333592873,0.08333333333333333,0,701.2195027195029
dga,12,0,2.8553885422075336,0.7142857142857143,0,718.6090909090908
dga,13,0,3.3927474104487847,0.08333333333333333,0,768.1839549339551
dga,15,0,3.773557262275185,0.36363636363636365,0,926.4748473748473
dga,15,0,3.5068905956085183,0.07142857142857142,0,774.3084249084249
dga,26,11,4.023145853739675,0.36363636363636365,1,489.1446153846154
dga,15,0,3.189898095464287,0.25,0,871.8523809523808
dga,26,0,3.8731406795131322,0.18181818181818182,0,971.6160683760683
dga,24,4,3.8239348962840567,0.0,2,538.7687198067632
dga,15,0,3.3735572622751846,0.25,0,937.6360195360195
dga,26,11,4.2098671219040344,0.5,1,512.4422649572649
dga,14,0,3.521640636343319,0.75,0,1112.700244200244
dga,24,0,4.16829583405449,0.3333333333333333,0,918.1984519104085
dga,26,10,4.056020968057881,0.0,3,328.9605128205128
dga,15,0,3.0565647621309537,0.07142857142857142,0,891.7717948717949
dga,26,6,4.286790198827111,0.25,1,706.1146581196581
dga,24,3,4.084962500721157,0.3125,12,577.2164580588494
dga,15,0,3.5068905956085183,0.15384615384615385,0,894.4255189255188
dga,27,11,3.9121138909722304,0.23076923076923078,1,656.4166191832859
dga,25,8,3.893660689688185,0.13333333333333333,3,525.9638888888888
dga,9,0,2.94770277922009,0.5,0,1608.679232804233
dga,14,0,3.4677201004745006,0.4,0,885.4618437118437
dga,10,0,2.9219280948873623,0.42857142857142855,0,1692.315740740741
dga,15,0,3.189898095464287,0.25,0,533.5086691086691
dga,13,0,3.0269868333592873,0.18181818181818182,0,1308.2626262626263
dga,14,0,3.6644977792004623,0.5555555555555556,0,1133.7152014652013
dga,15,0,3.189898095464287,0.07142857142857142,0,476.58412698412695
dga,26,5,4.008132025833399,0.23529411764705882,1,744.2036752136752
dga,13,0,3.085055102756477,0.18181818181818182,0,975.7977855477856
dga,26,9,4.056020968057881,0.4166666666666667,1,496.8615384615385
dga,27,12,4.3565583354166755,0.07142857142857142,1,366.60921177587846
dga,30,0,3.7232314287976203,0.25,0,689.1323754789272
dga,14,0,3.039148671903071,0.16666666666666666,0,742.8519536019536
dga,15,0,3.4565647621309536,0.07142857142857142,0,770.9324786324786
dga,11,0,3.027169118440619,0.0,0,394.41952861952865
dga,8,0,2.75,0.6,0,1510.5753968253966
dga,26,6,4.026986833359286,0.25,1,562.1273931623931
dga,13,0,3.238901256602631,0.18181818181818182,0,804.0128205128204
dga,25,8,4.103465189601645,0.4166666666666667,2,557.868574879227
dga,13,0,3.0269868333592873,0.3,0,830.8892773892773
dga,27,12,4.060262039120378,0.15384615384615385,1,448.15150997150994
dga,15,0,3.323231428797621,0.07142857142857142,0,793.291697191697
dga,24,12,4.001629167387823,0.2,1,466.66908212560384
dga,25,6,3.943465189601646,0.5833333333333334,1,736.0825845410627
dga,9,0,2.725480556997868,0.5,0,1184.0734126984128
dga,13,0,3.180832987205441,0.18181818181818182,0,1088.7385392385393
dga,13,0,3.180832987205441,0.18181818181818182,0,802.3047785547786
dga,25,0,3.863465189601646,0.3157894736842105,0,720.3684541062802
dga,12,0,3.2516291673878226,0.09090909090909091,0,639.1949494949495
dga,13,0,3.5465935642949384,0.3,0,833.1724941724942
dga,15,0,3.1395722619867232,0.0,0,683.2031746031747
dga,26,8,3.76334248827185,0.125,1,627.0033333333333
dga,11,0,2.7321588913645702,0.2222222222222222,0,1315.4626262626264
dga,27,12,4.004344446367528,0.25,2,549.7683950617284
dga,15,0,3.0062389286533895,0.07142857142857142,0,628.5128205128204
dga,12,0,3.084962500721156,0.2,0,1078.4111111111113
dga,14,0,3.4677201004745006,0.07692307692307693,0,572.3089133089132
dga,26,5,4.238901256602629,0.05,1,565.4391452991454
dga,26,8,4.056020968057881,0.2,1,669.2916239316239
dga,13,0,3.238901256602631,0.625,0,913.9605672105672
dga,14,0,3.3248629576173574,0.16666666666666666,0,960.1828449328449
dga,13,0,3.5465935642949384,0.625,0,937.6672494172494
dga,13,0,3.238901256602631,0.4444444444444444,0,853.5200077700077
dga,12,0,2.8553885422075336,0.2,0,1279.059595959596
dga,27,11,4.088220835496803,0.45454545454545453,2,437.0802469135802
dga,9,0,2.5032583347756456,0.8,0,1698.2929894179895
dga,12,0,3.084962500721156,0.5,0,1147.2025252525252
dga,14,0,3.521640636343319,0.16666666666666666,0,973.256105006105
dga,27,0,3.736006946447657,0.17391304347826086,0,746.5787274453941
dga,10,0,3.321928094887362,0.6666666666666666,0,1176.3583333333333
dga,14,0,3.3248629576173574,0.5555555555555556,0,963.8702686202687
dga,24,8,4.334962500721156,0.45454545454545453,8,599.384826526131
dga,25,5,4.003856189774724,0.1111111111111111,2,467.1661111111111
dga,8,0,2.5,0.6,0,1250.6329365079364
dga,16,0,3.5,0.23076923076923078,0,1000.1863095238095
dga,26,11,4.18083298720544,0.15384615384615385,1,560.2113675213675
dga,13,0,3.7004397181410926,0.18181818181818182,0,739.4209401709401
dga,15,0,3.056564762130954,0.15384615384615385,0,965.5948717948718
dga,26,0,3.8692996998935216,0.625,0,1154.2601282051282
dga,9,0,2.94770277922009,0.8,0,1641.1891534391534
dga,32,0,4.093139062229566,0.18518518518518517,0,921.0233646953405
dga,8,0,2.5,1.0,0,1720.9107142857144
dga,12,0,3.084962500721156,0.5,0,1159.8161616161615
dga,13,0,3.180832987205441,0.3,0,756.6794871794872
dga,26,9,4.238901256602629,0.13333333333333333,1,508.0128632478633
dga,12,0,3.2516291673878226,0.2,0,1276.5944444444444
dga,15,0,3.32323142879762,0.5,0,1087.8835164835166
dga,12,0,3.188721875540867,0.2,0,900.2656565656566
dga,12,0,3.0220552088742,0.5,0,934.3742424242424
dga,15,0,3.3735572622751855,0.25,0,943.1157509157509
dga,8,0,2.75,0.6,0,1704.267857142857
dga,12,0,3.2516291673878226,0.09090909090909091,0,631.9914141414141
dga,20,0,3.7841837197791888,0.25,0,875.422807017544
dga,24,0,4.084962500721156,0.3333333333333333,0,796.4510869565216
dga,32,20,3.6014097655573916,2.0,1,632.2342069892474
dga,25,7,4.133660689688184,0.125,1,683.5959178743962
dga,27,8,4.106377316818028,0.35714285714285715,1,535.7644824311491
dga,23,0,3.8820451081368628,0.2777777777777778,0,962.4092791266704
dga,24,9,4.001629167387823,0.6666666666666666,1,601.7463768115941
dga,12,0,3.2516291673878226,0.3333333333333333,0,1144.460101010101
dga,13,0,3.3927474104487847,0.18181818181818182,0,710.0343822843823
dga,25,5,3.9736606896881845,0.25,5,953.59
dga,13,0,3.0269868333592873,0.625,0,991.5687645687645
dga,18,0,3.8365916681089787,0.2,0,826.658496732026
dga,14,0,3.2359263506290334,0.2727272727272727,0,1261.3992673992675
dga,12,0,3.0220552088742,0.2,0,525.1186868686868
dga,12,0,3.418295834054489,0.2,0,829.2959595959596
dga,15,0,3.3232314287976203,0.36363636363636365,0,684.379365079365
dga,13,0,3.546593564294939,0.3,0,947.0571095571096
dga,15,0,3.640223928941851,0.25,0,864.5658119658119
dga,25,10,3.893660689688185,0.25,1,660.8827536231885
dga,14,0,3.4677201004745006,0.2727272727272727,0,889.4725274725274
dga,12,0,3.0220552088742005,0.09090909090909091,0,367.1722222222222
dga,15,0,3.0062389286533895,0.875,0,1059.2583638583637
dga,15,0,3.240223928941852,0.15384615384615385,0,739.9688644688645
dga,14,0,3.521640636343319,0.2727272727272727,0,968.0970695970695
dga,14,0,3.2359263506290334,0.16666666666666666,0,889.5320512820513
dga,13,0,3.238901256602631,0.08333333333333333,0,623.4823232323232
dga,10,0,3.121928094887362,0.6666666666666666,0,1468.3212962962962
dga,19,0,3.5766176449086653,0.35714285714285715,0,978.8383786263043
dga,12,0,3.0849625007211556,0.3333333333333333,0,920.8888888888888
dga,26,0,3.931208948910322,0.13043478260869565,0,733.531452991453
dga,26,9,3.7381493331928657,0.0,4,410.41641025641024
dga,25,7,4.133660689688186,0.125,5,600.9527777777778
dga,27,0,3.940072687348655,0.42105263157894735,0,909.4769990503323
dga,15,0,3.640223928941852,0.15384615384615385,0,711.1512820512821
dga,32,21,3.507048827786958,0.5714285714285714,2,400.1122311827957
dga,12,0,3.2516291673878226,0.09090909090909091,0,479.949494949495
dga,14,0,3.2359263506290334,0.4,0,918.5964590964591
dga,13,0,3.5465935642949384,0.08333333333333333,0,897.9224941724942
dga,12,0,3.2516291673878226,0.5,0,768.1646464646464
dga,14,0,3.378783493486176,0.2727272727272727,0,882.5528083028081
dga,9,0,2.94770277922009,0.8,0,1354.7870370370372
dga,15,0,2.8662478973127308,0.0,0,1035.3374847374846
dga,12,0,2.688721875540867,0.09090909090909091,0,567.6656565656565
dga,27,9,4.088220835496803,0.2,1,617.5086609686609
dga,15,0,3.0062389286533895,0.25,0,714.408547008547
dga,32,27,3.441428031846024,0.25,1,174.72916666666666
dga,12,0,3.418295834054489,0.09090909090909091,0,853.6838383838385
dga,8,0,2.75,0.3333333333333333,0,1261.6309523809525
dga,9,0,2.725480556997868,0.5,0,1451.0932539682542
dga,13,0,3.238901256602631,0.4444444444444444,0,816.6919191919192
dga,12,0,3.418295834054489,0.2,0,756.5681818181819
dga,24,0,4.001629167387823,0.2,0,1010.2468159859465
dga,20,0,3.9219280948873623,0.25,0,777.6530214424952
dga,12,0,3.2516291673878226,0.7142857142857143,0,1077.579797979798
dga,9,0,2.94770277922009,0.8,0,1491.3869047619048
dga,14,0,3.4677201004745006,0.4,0,1199.466117216117
dga,24,6,4.251629167387824,0.2857142857142857,3,637.9679951690821
dga,12,0,3.2516291673878226,0.3333333333333333,0,625.8267676767676
dga,26,9,4.286790198827111,0.13333333333333333,1,602.1168376068376
dga,16,0,3.577819531114783,0.23076923076923078,0,748.3218253968253
dga,9,0,2.725480556997868,0.5,0,1582.5443121693124
dga,26,9,4.132944044980958,0.21428571428571427,2,430.84880341880336
dga,13,0,3.0269868333592873,0.08333333333333333,0,992.6928904428904
dga,24,6,3.9701755214643457,0.6363636363636364,3,854.519872639438
dga,8,0,2.75,1.0,0,1386.5972222222224
dga,9,0,2.94770277922009,0.8,0,1426.306216931217
dga,9,0,3.169925001442312,0.8,0,1482.790343915344
dga,14,0,3.378783493486176,0.4,0,1067.9105616605616
dga,12,0,3.0220552088742005,0.09090909090909091,0,777.540404040404
dga,20,0,3.5841837197791886,0.17647058823529413,0,912.7657894736841
dga,14,0,3.2359263506290334,0.75,0,1113.0286935286936
dga,10,0,2.9219280948873623,0.42857142857142855,0,1447.9740740740742
dga,13,0,3.238901256602631,0.4444444444444444,0,692.1581196581196
dga,9,0,2.725480556997868,0.5,0,637.7850529100529
dga,12,0,3.418295834054489,0.5,0,1004.2414141414142
dga,15,0,3.506890595608519,0.07142857142857142,0,808.7551892551892
dga,15,0,3.3735572622751846,0.15384615384615385,0,838.9360195360196
dga,15,0,3.640223928941851,0.36363636363636365,0,1014.991697191697
dga,11,0,2.7321588913645702,0.5714285714285714,0,1139.2323232323233
dga,13,0,3.546593564294939,0.18181818181818182,0,921.7707847707849
dga,15,0,3.3735572622751855,0.36363636363636365,0,911.1251526251526
dga,13,0,3.7004397181410926,0.18181818181818182,0,771.5258352758352
dga,25,8,4.133660689688185,0.13333333333333333,1,564.1845410628019
dga,12,0,3.0220552088742,0.5,0,1060.85101010101
dga,26,8,3.921029621737614,0.6363636363636364,1,692.615170940171
dga,26,11,4.161978179679553,0.0,7,386.7698290598291
dga,13,0,3.180832987205441,0.4444444444444444,0,1166.5042735042734
dga,9,0,2.725480556997868,0.0,0,573.5429894179894
dga,15,0,3.640223928941851,0.15384615384615385,0,849.6991452991452
dga,24,4,3.9387218755408675,0.1111111111111111,1,465.1686978480457
dga,25,8,4.243856189774722,0.3076923076923077,2,689.1664009661836
dga,12,0,3.418295834054489,0.5,0,1070.0030303030303
dga,15,0,3.6402239289418516,0.25,0,1146.4836385836386
dga,25,5,4.023465189601646,0.17647058823529413,7,592.6767632850241
dga,25,0,3.973660689688185,0.25,0,834.9191062801932
dga,21,0,3.5585186130489053,0.3125,0,968.6016290726817
dga,27,7,3.8561962982193805,0.25,1,734.4000189933523
dga,9,0,3.169925001442312,0.2857142857142857,0,1316.0
dga,14,0,3.3248629576173574,0.07692307692307693,0,781.2628205128204
dga,17,0,3.690116517593666,0.3076923076923077,0,1123.487091503268
dga,16,0,3.625,0.23076923076923078,0,873.9599206349206
dga,14,0,3.2359263506290334,0.16666666666666666,0,920.6474358974359
dga,14,0,3.6644977792004623,0.2727272727272727,0,893.9966422466423
dga,28,9,3.994680368408909,0.26666666666666666,1,687.7633970967304
dga,7,0,2.5216406363433186,0.4,0,1288.6190476190475
dga,12,0,2.9182958340544896,0.2,0,901.9217171717172
dga,13,0,2.6235166412180155,0.0,0,620.5429292929292
dga,12,0,2.8553885422075336,0.09090909090909091,0,524.1969696969696
dga,27,10,3.838039816898156,0.7,1,724.4863437796771
dga,13,0,3.546593564294939,0.08333333333333333,0,846.9259906759906
dga,25,6,4.053660689688185,0.11764705882352941,6,716.6178743961351
dga,23,4,3.621175542919471,0.1875,4,606.8636991028295
dga,28,9,3.824862957617356,0.1875,1,580.2871727038394
dga,26,7,3.950063756436209,0.1875,1,665.0225641025642
dga,8,0,2.5,0.0,0,1140.1666666666667
dga,13,0,3.238901256602631,0.18181818181818182,0,764.8865578865579
dga,9,0,2.725480556997868,0.5,0,1329.361111111111
dga,14,0,3.3248629576173574,0.16666666666666666,0,671.7368742368742
dga,14,0,3.3248629576173574,0.16666666666666666,0,947.579365079365
dga,14,0,3.2359263506290334,0.16666666666666666,0,633.3052503052503
dga,18,0,3.7254805569978675,0.2,0,926.2322984749457
dga,12,0,3.084962500721156,0.2,0,1130.4676767676767
dga,15,0,2.815922063835166,0.6666666666666666,0,989.2757020757022
dga,13,0,3.238901256602631,0.18181818181818182,0,814.7268842268842
dga,14,0,3.521640636343319,0.2727272727272727,0,1224.5708180708182
dga,17,0,3.3371753411230776,0.21428571428571427,0,810.2143790849673
dga,12,0,3.418295834054489,0.5,0,1051.7818181818182
dga,14,0,3.378783493486176,0.16666666666666666,0,827.7210012210013
dga,12,0,3.2516291673878226,0.09090909090909091,0,591.5383838383838
dga,26,7,4.18083298720544,0.26666666666666666,6,813.3423504273504
dga,14,0,3.521640636343319,0.16666666666666666,0,911.8397435897436
dga,11,0,2.845350936622437,0.8333333333333334,0,1252.3858585858586
dga,25,9,4.213660689688185,0.3333333333333333,1,621.5720048309179
dga,8,0,2.75,0.6,0,1475.3373015873015
dga,12,0,3.2516291673878226,0.7142857142857143,0,1115.8964646464647
dga,12,0,3.2516291673878226,0.5,0,871.1131313131314
dga,24,0,3.8035088547976788,0.2,0,929.8198287220026
dga,15,0,3.5068905956085183,0.15384615384615385,0,625.4759462759463
dga,15,0,3.189898095464287,0.25,0,842.4907203907204
dga,14,0,3.521640636343319,0.07692307692307693,0,626.3064713064713
dga,26,10,3.9790978911348036,0.6,1,661.1946153846154
dga,19,0,3.43162356584743,0.1875,0,925.8301800252266
dga,14,0,3.2359263506290334,0.0,0,681.4212454212454
dga,9,0,2.94770277922009,0.5,0,1476.633597883598
dga,28,0,4.110577243331643,0.21739130434782608,0,820.5722086555419
dga,26,10,4.026986833359286,0.14285714285714285,1,380.91333333333336
dga,14,0,3.2359263506290326,0.2727272727272727,0,594.3495115995116
dga,15,0,3.3232314287976203,0.07142857142857142,0,546.3470085470086
dga,12,0,3.2516291673878226,0.09090909090909091,0,631.9904040404041
dga,9,0,2.5032583347756456,1.25,0,1798.3763227513227
dga,12,0,3.2516291673878226,0.0,0,477.38686868686864
dga,13,0,3.0269868333592873,0.18181818181818182,0,711.9195804195803
dga,15,0,3.373557262275185,0.36363636363636365,0,1090.2499389499387
dga,25,5,4.053660689688185,0.42857142857142855,1,887.8765700483092
dga,9,0,2.725480556997868,0.8,0,1259.2136243386242
dga,12,0,3.2516291673878226,0.5,0,1375.6626262626262
dga,25,10,4.003856189774724,0.25,6,504.71671497584543
dga,14,0,3.2359263506290334,0.16666666666666666,0,1159.2350427350427
dga,7,0,2.807354922057604,0.16666666666666666,0,724.468253968254
dga,9,0,2.94770277922009,0.2857142857142857,0,1362.2096560846562
dga,26,9,4.2098671219040344,0.21428571428571427,2,485.79337606837606
dga,13,0,3.238901256602631,0.18181818181818182,0,673.4022921522923
dga,12,0,3.084962500721156,0.2,0,1054.4454545454544
dga,14,0,3.378783493486176,0.07692307692307693,0,885.5039682539683
dga,12,0,3.084962500721156,0.2,0,740.1282828282829
dga,17,0,3.734521664779752,0.13333333333333333,0,908.8292483660131
dga,14,0,3.521640636343319,0.2727272727272727,0,1076.1605616605616
dga,25,0,3.6234651896016463,0.25,0,738.2913526570047
dga,23,3,3.8820451081368628,0.17647058823529413,12,686.1805633979548
dga,24,6,4.16829583405449,0.125,1,775.6264273166447
dga,14,0,3.3248629576173574,0.0,0,715.8318070818073
dga,26,8,4.238901256602629,0.2,1,573.1846153846154
dga,14,0,3.521640636343319,0.4,0,1168.803724053724
dga,14,0,3.3787834934861767,0.2727272727272727,0,666.9178876678876
dga,15,0,3.3232314287976203,0.6666666666666666,0,1122.4356532356533
dga,14,0,3.039148671903071,0.75,0,1009.4566544566543
dga,13,0,3.0269868333592873,0.18181818181818182,0,1344.562937062937
dga,14,0,2.8962915290459277,1.0,0,1315.9484126984128
dga,12,0,3.418295834054489,0.09090909090909091,0,688.0762626262626
dga,14,0,2.835237745312118,0.07692307692307693,0,876.0735653235655
dga,24,0,3.8868421881310122,0.043478260869565216,0,459.89679402722885
dga,23,0,3.8820451081368628,0.35294117647058826,0,1062.1572557876905
dga,21,0,3.9161269465882835,0.10526315789473684,0,739.7340434419381
dga,8,0,3.0,0.3333333333333333,0,1571.6666666666667
dga,12,0,2.792481250360578,0.3333333333333333,0,943.0383838383838
dga,27,10,3.9861879650463043,0.5454545454545454,1,505.8536562203229
dga,12,0,2.8553885422075336,0.2,0,883.5469696969698
dga,12,0,3.2516291673878226,0.3333333333333333,0,834.5863636363637
dga,14,0,3.4677201004745006,0.4,0,1151.2152014652013
dga,9,0,2.725480556997868,0.8,0,1446.9186507936504
dga,13,0,3.180832987205441,0.3,0,1384.9555167055166
dga,25,8,3.943465189601646,0.5454545454545454,9,657.0663526570048
dga,13,0,3.238901256602631,0.4444444444444444,0,1060.454933954934
dga,14,0,3.521640636343319,0.07692307692307693,0,807.1782661782662
dga,25,6,3.9434651896016457,0.1875,1,462.5285265700483
dga,13,0,3.238901256602631,0.4444444444444444,0,1432.5819735819734
dga,26,9,4.2098671219040344,0.13333333333333333,1,512.3971794871795
dga,27,10,4.208410187268527,0.13333333333333333,1,512.8343209876543
dga,8,0,3.0,0.14285714285714285,0,1034.9960317460316
dga,13,0,3.7004397181410926,0.3,0,888.7964257964259
dga,26,9,3.8150724101159423,0.7,1,803.0365811965812
dga,14,0,3.09306920777189,0.0,0,733.8812576312577
dga,12,0,3.418295834054489,0.5,0,903.7232323232323
dga,8,0,2.75,0.6,0,1474.1626984126985
dga,24,6,3.8035088547976788,0.2,5,781.889218269653
dga,13,0,3.7004397181410926,0.4444444444444444,0,1040.709595959596
