isDGA,domain,length,digits,entropy,vowel-cons,firstDigitIndex,ngrams
dga,xwmhgqwwlyb,11,0,3.027169118440619,0.0,0,394.41952861952865
dga,songroad,8,0,2.75,0.6,0,1510.5753968253966
dga,1bozxyk5pcopl18ihjkpn65xka,26,6,4.026986833359286,0.25,1,562.1273931623931
dga,ofcxlybtofglm,13,0,3.238901256602631,0.18181818181818182,0,804.0128205128204
dga,h1ntbo1m1upxluzr50u25za3w,25,8,4.103465189601645,0.4166666666666667,2,557.868574879227
dga,ekvsrcwuuwhcw,13,0,3.0269868333592873,0.3,0,830.8892773892773
dga,1lvd8rf1cs6om7u2hvd41b13h66,27,12,4.060262039120378,0.15384615384615385,1,448.15150997150994
dga,bdrcjmgvbwtcwic,15,0,3.323231428797621,0.07142857142857142,0,793.291697191697
dga,9m83eo3y1987ttgzp16vm62d,24,12,4.001629167387823,0.2,1,466.66908212560384
dga,6gwa14e99ask1wmixxpuoxakt,25,6,3.943465189601646,0.5833333333333334,1,736.0825845410627
dga,knowhello,9,0,2.725480556997868,0.5,0,1184.0734126984128
dga,plcaslppotdgh,13,0,3.180832987205441,0.18181818181818182,0,1088.7385392385393
dga,nrmpxjmwkmoun,13,0,3.180832987205441,0.18181818181818182,0,802.3047785547786
dga,fyovteajbpxgjzhbeuwofjfvp,25,0,3.863465189601646,0.3157894736842105,0,720.3684541062802
dga,ifwvfcchkjpl,12,0,3.2516291673878226,0.09090909090909091,0,639.1949494949495
dga,goewqxnakfmgp,13,0,3.5465935642949384,0.3,0,833.1724941724942
dga,mqqxvpdngqgssgh,15,0,3.1395722619867232,0.0,0,683.2031746031747
dga,13bdp3p4ecb5b15nbq5mdrbxis,26,8,3.76334248827185,0.125,1,627.0033333333333
dga,omctmtcsjes,11,0,2.7321588913645702,0.2222222222222222,0,1315.4626262626264
dga,l76tk210vws5v1m7vl7g19iiot8,27,12,4.004344446367528,0.25,2,549.7683950617284
dga,bwubbyynlrxlqxl,15,0,3.0062389286533895,0.07142857142857142,0,628.5128205128204
dga,ompnleypmysd,12,0,3.084962500721156,0.2,0,1078.4111111111113
dga,rxxqmcvywikdxp,14,0,3.4677201004745006,0.07692307692307693,0,572.3089133089132
dga,1yjm9lf1qwhr9m2bpdtlvsapzj,26,5,4.238901256602629,0.05,1,565.4391452991454
dga,1e6xrxw669hqp3ctdej1k9koss,26,8,4.056020968057881,0.2,1,669.2916239316239
dga,ofjymyiuaalfc,13,0,3.238901256602631,0.625,0,913.9605672105672
dga,xrjajrqckrdely,14,0,3.3248629576173574,0.16666666666666666,0,960.1828449328449
dga,akwahqvitoful,13,0,3.5465935642949384,0.625,0,937.6672494172494
dga,vboklqwiveobm,13,0,3.238901256602631,0.4444444444444444,0,853.5200077700077
dga,lsincdvncodc,12,0,2.8553885422075336,0.2,0,1279.059595959596
dga,s60awp1ou0zh91c3kju11o6gyh2,27,11,4.088220835496803,0.45454545454545453,2,437.0802469135802
dga,takenname,9,0,2.5032583347756456,0.8,0,1698.2929894179895
dga,ebhajpiehbms,12,0,3.084962500721156,0.5,0,1147.2025252525252
dga,spplmbvurfmdec,14,0,3.521640636343319,0.16666666666666666,0,973.256105006105
dga,lvvomjtlmzhmifycimjdxcplvxo,27,0,3.736006946447657,0.17391304347826086,0,746.5787274453941
dga,spokebuild,10,0,3.321928094887362,0.6666666666666666,0,1176.3583333333333
dga,edpfqqouqhhasi,14,0,3.3248629576173574,0.5555555555555556,0,963.8702686202687
dga,xcvnyoh91x38fuw450il8aot,24,8,4.334962500721156,0.45454545454545453,8,599.384826526131
dga,m8fmzkjmmn1z1wydohp9iqfp6,25,5,4.003856189774724,0.1111111111111111,2,467.1661111111111
dga,knowwore,8,0,2.5,0.6,0,1250.6329365079364
dga,agferrnbxamxklmy,16,0,3.5,0.23076923076923078,0,1000.1863095238095
dga,9npmb8176d5ra2sgw2l12ggik9,26,11,4.18083298720544,0.15384615384615385,1,560.2113675213675
dga,ghxfdybtqwlio,13,0,3.7004397181410926,0.18181818181818182,0,739.4209401709401
dga,qnnswnmxscoffow,15,0,3.056564762130954,0.15384615384615385,0,965.5948717948718
dga,rwsoroauvozxofindaonqgmvti,26,0,3.8692996998935216,0.625,0,1154.2601282051282
dga,visitname,9,0,2.94770277922009,0.8,0,1641.1891534391534
dga,fahqfqjnztfukbrsrsgerwqctkdeusjv,32,0,4.093139062229566,0.18518518518518517,0,921.0233646953405
dga,wiferise,8,0,2.5,1.0,0,1720.9107142857144
dga,gsaracuswvov,12,0,3.084962500721156,0.5,0,1159.8161616161615
dga,vkyevcviwmkax,13,0,3.180832987205441,0.3,0,756.6794871794872
dga,1ld03vz958flowzymqg1ted7g0,26,9,4.238901256602629,0.13333333333333333,1,508.0128632478633
dga,stixsbekctvn,12,0,3.2516291673878226,0.2,0,1276.5944444444444
dga,mkpaeyaaxdgclke,15,0,3.32323142879762,0.5,0,1087.8835164835166
dga,fksvmewobmnm,12,0,3.188721875540867,0.2,0,900.2656565656566
dga,jnayqcqlaamu,12,0,3.0220552088742,0.5,0,934.3742424242424
dga,homwrphksavjaps,15,0,3.3735572622751855,0.25,0,943.1157509157509
dga,theneasy,8,0,2.75,0.6,0,1704.267857142857
dga,mhoxbfsphqmg,12,0,3.2516291673878226,0.09090909090909091,0,631.9914141414141
dga,cgblfgejwgumnlqodevm,20,0,3.7841837197791888,0.25,0,875.422807017544
dga,njayxweaztxpvpijldulhquk,24,0,4.084962500721156,0.3333333333333333,0,796.4510869565216
dga,3ea5884ba5ea078a035c2e45e96bd464,32,20,3.6014097655573916,2.0,1,632.2342069892474
dga,17mcus3b7x9send4ys1blpvqm,25,7,4.133660689688184,0.125,1,683.5959178743962
dga,1g7yxqi1du84ev1g0xwzegh2doy,27,8,4.106377316818028,0.35714285714285715,1,535.7644824311491
dga,pucpnzltdmnbbuctfvoeapw,23,0,3.8820451081368628,0.2777777777777778,0,962.4092791266704
dga,8y63ai6o02yutnb2awzko3p0,24,9,4.001629167387823,0.6666666666666666,1,601.7463768115941
dga,cveatrrvlqub,12,0,3.2516291673878226,0.3333333333333333,0,1144.460101010101
dga,vvyjixfugrtlf,13,0,3.3927474104487847,0.18181818181818182,0,710.0343822843823
dga,arnm6fnebysr1asz5ocy5nh6p,25,5,3.9736606896881845,0.25,5,953.59
dga,xxescgowojjoa,13,0,3.0269868333592873,0.625,0,991.5687645687645
dga,wcksansymoxgibjfkx,18,0,3.8365916681089787,0.2,0,826.658496732026
dga,cfaruasyctsnrw,14,0,3.2359263506290334,0.2727272727272727,0,1261.3992673992675
dga,lfgbqjuogwgb,12,0,3.0220552088742,0.2,0,525.1186868686868
dga,dlnvsflboujy,12,0,3.418295834054489,0.2,0,829.2959595959596
dga,akjwsxuxjeiybjk,15,0,3.3232314287976203,0.36363636363636365,0,684.379365079365
dga,pufdyarobgtjt,13,0,3.546593564294939,0.3,0,947.0571095571096
dga,hxewjrqojbhtysa,15,0,3.640223928941851,0.25,0,864.5658119658119
dga,72e6g17ghetv1rwef40xcvt40,25,10,3.893660689688185,0.25,1,660.8827536231885
dga,igqrktbwalkunk,14,0,3.4677201004745006,0.2727272727272727,0,889.4725274725274
dga,xghiyqqwbjwq,12,0,3.0220552088742005,0.09090909090909091,0,367.1722222222222
dga,avokcvsyaoixovi,15,0,3.0062389286533895,0.875,0,1059.2583638583637
dga,pwgatwcfchbhgup,15,0,3.240223928941852,0.15384615384615385,0,739.9688644688645
dga,oviphvdrgacsff,14,0,3.521640636343319,0.2727272727272727,0,968.0970695970695
dga,nlowwlrfrpqjod,14,0,3.2359263506290334,0.16666666666666666,0,889.5320512820513
dga,qmplxqdpuvdsy,13,0,3.238901256602631,0.08333333333333333,0,623.4823232323232
dga,sundayride,10,0,3.121928094887362,0.6666666666666666,0,1468.3212962962962
dga,msbievcxdiocmybfjid,19,0,3.5766176449086653,0.35714285714285715,0,978.8383786263043
dga,iwqgsgaqcbew,12,0,3.0849625007211556,0.3333333333333333,0,920.8888888888888
dga,ughukrpjfhirgkrlzrwwcvvxtd,26,0,3.931208948910322,0.13043478260869565,0,733.531452991453
dga,xnn8f7ds8xk713mfx8h14wnhfq,26,9,3.7381493331928657,0.0,4,410.41641025641024
dga,cfdw9oj4vhr1ktr2je1pf2rq8,25,7,4.133660689688186,0.125,5,600.9527777777778
dga,gaqoukusbemvsxsobyheizsgxkj,27,0,3.940072687348655,0.42105263157894735,0,909.4769990503323
dga,lypmnokduqcgqbc,15,0,3.640223928941852,0.15384615384615385,0,711.1512820512821
dga,f85940c0fc9aec0390a7f793d7144a33,32,21,3.507048827786958,0.5714285714285714,2,400.1122311827957
dga,bxuydvtkdwqv,12,0,3.2516291673878226,0.09090909090909091,0,479.949494949495
dga,xujgtikcmtaguc,14,0,3.2359263506290334,0.4,0,918.5964590964591
dga,fjmwktvncwrle,13,0,3.5465935642949384,0.08333333333333333,0,897.9224941724942
dga,uikkfyunmdqa,12,0,3.2516291673878226,0.5,0,768.1646464646464
dga,vysftyaccqoaxb,14,0,3.378783493486176,0.2727272727272727,0,882.5528083028081
dga,wifebreak,9,0,2.94770277922009,0.8,0,1354.7870370370372
dga,ttttsscxqqfgltm,15,0,2.8662478973127308,0.0,0,1035.3374847374846
dga,iggdvyvgwdyq,12,0,2.688721875540867,0.09090909090909091,0,567.6656565656565
dga,1en5jw81jn1qx91kasq4igrwty9,27,9,4.088220835496803,0.2,1,617.5086609686609
dga,hhfahqlnxqqcfoo,15,0,3.0062389286533895,0.25,0,714.408547008547
dga,929206d69c6413226d2938e027b98413,32,27,3.441428031846024,0.25,1,174.72916666666666
dga,ksatpyhywdxn,12,0,3.418295834054489,0.09090909090909091,0,853.6838383838385
dga,thiswild,8,0,2.75,0.3333333333333333,0,1261.6309523809525
dga,spokepast,9,0,2.725480556997868,0.5,0,1451.0932539682542
dga,jxlinqvvmojiu,13,0,3.238901256602631,0.4444444444444444,0,816.6919191919192
dga,ytsjujdbcivx,12,0,3.418295834054489,0.2,0,756.5681818181819
dga,mnvkffeavcydpnwklrteimbc,24,0,4.001629167387823,0.2,0,1010.2468159859465
dga,yfwwpcngylmxejuxbaip,20,0,3.9219280948873623,0.25,0,777.6530214424952
dga,ioywhuerjupr,12,0,3.2516291673878226,0.7142857142857143,0,1077.579797979798
dga,deadcount,9,0,2.94770277922009,0.8,0,1491.3869047619048
dga,modrrfbiunsawr,14,0,3.4677201004745006,0.4,0,1199.466117216117
dga,ud34oe2wd6zkjgy41crtxevv,24,6,4.251629167387824,0.2857142857142857,3,637.9679951690821
dga,umuhpyiblwbq,12,0,3.2516291673878226,0.3333333333333333,0,625.8267676767676
dga,1xo6mkcid4l3l1drg1n0w5hn9b,26,9,4.286790198827111,0.13333333333333333,1,602.1168376068376
dga,bwkorsiljyyufdjy,16,0,3.577819531114783,0.23076923076923078,0,748.3218253968253
dga,rockgreen,9,0,2.725480556997868,0.5,0,1582.5443121693124
dga,d02rzq10ygy13y7xohu1f1wbna,26,9,4.132944044980958,0.21428571428571427,2,430.84880341880336
dga,dknefjsmftmmn,13,0,3.0269868333592873,0.08333333333333333,0,992.6928904428904
dga,kk3e6p5inspvuqzlio63dia5,24,6,3.9701755214643457,0.6363636363636364,3,854.519872639438
dga,movepage,8,0,2.75,1.0,0,1386.5972222222224
dga,songguide,9,0,2.94770277922009,0.8,0,1426.306216931217
dga,madecount,9,0,3.169925001442312,0.8,0,1482.790343915344
dga,hjnhsvgsoiapak,14,0,3.378783493486176,0.4,0,1067.9105616605616
dga,jmoyxhsssxvg,12,0,3.0220552088742005,0.09090909090909091,0,777.540404040404
dga,qdtvbjrjtqrwansquxna,20,0,3.5841837197791886,0.17647058823529413,0,912.7657894736841
dga,cuksooiaxfdisk,14,0,3.2359263506290334,0.75,0,1113.0286935286936
dga,frontprove,10,0,2.9219280948873623,0.42857142857142855,0,1447.9740740740742
dga,ijlxhuxcdufqi,13,0,3.238901256602631,0.4444444444444444,0,692.1581196581196
dga,bbpcuquja,9,0,2.725480556997868,0.5,0,637.7850529100529
dga,uhekambalvjr,12,0,3.418295834054489,0.5,0,1004.2414141414142
dga,fvwxcgpflepsmqs,15,0,3.506890595608519,0.07142857142857142,0,808.7551892551892
dga,otdfhlhorpwflmq,15,0,3.3735572622751846,0.15384615384615385,0,838.9360195360196
dga,qrjcuralofanpwv,15,0,3.640223928941851,0.36363636363636365,0,1014.991697191697
dga,varxraoxmol,11,0,2.7321588913645702,0.5714285714285714,0,1139.2323232323233
dga,dnfxtkbcaqvce,13,0,3.546593564294939,0.18181818181818182,0,921.7707847707849
dga,pdawijudqftfanp,15,0,3.3735572622751855,0.36363636363636365,0,911.1251526251526
dga,imydhelgkqvwp,13,0,3.7004397181410926,0.18181818181818182,0,771.5258352758352
dga,2xvd568rm7nryz6noy1qdy4ah,25,8,4.133660689688185,0.13333333333333333,1,564.1845410628019
dga,gooshmahbfro,12,0,3.0220552088742,0.5,0,1060.85101010101
dga,1oeazm8wbiatpp6718a1w8cxux,26,8,3.921029621737614,0.6363636363636364,1,692.615170940171
dga,pskzvm19fx7561pgtf2t3763yc,26,11,4.161978179679553,0.0,7,386.7698290598291
dga,qexifgmenkdme,13,0,3.180832987205441,0.4444444444444444,0,1166.5042735042734
dga,jsckhhcqx,9,0,2.725480556997868,0.0,0,573.5429894179894
dga,imxdwdscghyqtik,15,0,3.640223928941851,0.15384615384615385,0,849.6991452991452
dga,8hjkymqx9pzygzmxoni18xly,24,4,3.9387218755408675,0.1111111111111111,1,465.1686978480457
dga,q515er1xuml9s3gc0u4imbrjt,25,8,4.243856189774722,0.3076923076923077,2,689.1664009661836
dga,omaikrgcqvot,12,0,3.418295834054489,0.5,0,1070.0030303030303
dga,inwqeagmghpksts,15,0,3.6402239289418516,0.25,0,1146.4836385836386
dga,vtkcwo7py0y3zcrcb11jjibba,25,5,4.023465189601646,0.17647058823529413,7,592.6767632850241
dga,xfedrcamnvuojzbmfqjznjetq,25,0,3.973660689688185,0.25,0,834.9191062801932
dga,qlunuvrfsficvulhaspfn,21,0,3.5585186130489053,0.3125,0,968.6016290726817
dga,1x3iwg8rcrgrg178utnw1ftpocu,27,7,3.8561962982193805,0.25,1,734.4000189933523
dga,frontwash,9,0,3.169925001442312,0.2857142857142857,0,1316.0
dga,gjqdcxmctjpocs,14,0,3.3248629576173574,0.07692307692307693,0,781.2628205128204
dga,xamstargayjdvxcin,17,0,3.690116517593666,0.3076923076923077,0,1123.487091503268
dga,jlppfbdxiktisohk,16,0,3.625,0.23076923076923078,0,873.9599206349206
dga,txjkxodgpnnosd,14,0,3.2359263506290334,0.16666666666666666,0,920.6474358974359
dga,rvwklgsmadikhu,14,0,3.6644977792004623,0.2727272727272727,0,893.9966422466423
dga,1nljxx515dwluk18itr4i17ikpns,28,9,3.994680368408909,0.26666666666666666,1,687.7633970967304
dga,noberhb,7,0,2.5216406363433186,0.4,0,1288.6190476190475
dga,shehgrwhqxha,12,0,2.9182958340544896,0.2,0,901.9217171717172
dga,kllsljlkgyjyx,13,0,2.6235166412180155,0.0,0,620.5429292929292
dga,xpjrxmpxofjh,12,0,2.8553885422075336,0.09090909090909091,0,524.1969696969696
dga,4agruy19awa3c19r154w1obnyoe,27,10,3.838039816898156,0.7,1,724.4863437796771
dga,hfomrnwgcvtcx,13,0,3.546593564294939,0.08333333333333333,0,846.9259906759906
dga,xdnrf1nnpw301de2zvrak4pmv,25,6,4.053660689688185,0.11764705882352941,6,716.6178743961351
dga,unq7yxmsm057xbaqnxkxnyi,23,4,3.621175542919471,0.1875,4,606.8636991028295
dga,1pbdsfp1kaypnp1mp48ap1x0h82i,28,9,3.824862957617356,0.1875,1,580.2871727038394
dga,1cnpweu1e8cnm8p0zbxfn4v7bc,26,7,3.950063756436209,0.1875,1,665.0225641025642
dga,pstctcdf,8,0,2.5,0.0,0,1140.1666666666667
dga,bjommqxanjqsc,13,0,3.238901256602631,0.18181818181818182,0,764.8865578865579
dga,visitshow,9,0,2.725480556997868,0.5,0,1329.361111111111
dga,mgqbbsmubcyaxp,14,0,3.3248629576173574,0.16666666666666666,0,671.7368742368742
dga,qctteplyumytvw,14,0,3.3248629576173574,0.16666666666666666,0,947.579365079365
dga,qqfvdvjcsumidj,14,0,3.2359263506290334,0.16666666666666666,0,633.3052503052503
dga,gturwovdmnwntvxbqe,18,0,3.7254805569978675,0.2,0,926.2322984749457
dga,qhhslltegmfe,12,0,3.084962500721156,0.2,0,1130.4676767676767
dga,hdciibpijibubgi,15,0,2.815922063835166,0.6666666666666666,0,989.2757020757022
dga,uhkjxslcdcdxe,13,0,3.238901256602631,0.18181818181818182,0,814.7268842268842
dga,grirlbxfvheetn,14,0,3.521640636343319,0.2727272727272727,0,1224.5708180708182
dga,pdigwcpjqijddsuqn,17,0,3.3371753411230776,0.21428571428571427,0,810.2143790849673
dga,nakdggocixsu,12,0,3.418295834054489,0.5,0,1051.7818181818182
dga,ilfxyeyqldjdrb,14,0,3.378783493486176,0.16666666666666666,0,827.7210012210013
dga,bkijsyvmwbyp,12,0,3.2516291673878226,0.09090909090909091,0,591.5383838383838
dga,vreip11g9lfq9arhd4c10tvorm,26,7,4.18083298720544,0.26666666666666666,6,813.3423504273504
dga,wqidpsngbwxosl,14,0,3.521640636343319,0.16666666666666666,0,911.8397435897436
dga,musicaugust,11,0,2.845350936622437,0.8333333333333334,0,1252.3858585858586
dga,1d6bi4dq4r2jo4mp7n8zeru8k,25,9,4.213660689688185,0.3333333333333333,1,621.5720048309179
dga,sicksome,8,0,2.75,0.6,0,1475.3373015873015
dga,yafutyigheip,12,0,3.2516291673878226,0.7142857142857143,0,1115.8964646464647
dga,nakrqjoejqvu,12,0,3.2516291673878226,0.5,0,871.1131313131314
dga,kfrxtjrdbiappjhekzmrypir,24,0,3.8035088547976788,0.2,0,929.8198287220026
dga,bmpilgwhpfuqbcw,15,0,3.5068905956085183,0.15384615384615385,0,625.4759462759463
dga,qaebfalcqktwqfc,15,0,3.189898095464287,0.25,0,842.4907203907204
dga,ksdwfgxjonypwx,14,0,3.521640636343319,0.07692307692307693,0,626.3064713064713
dga,3qo3be1rookcixu38cq1t493n2,26,10,3.9790978911348036,0.6,1,661.1946153846154
dga,wanmmtvvftarvahjfpd,19,0,3.43162356584743,0.1875,0,925.8301800252266
dga,mckxyxnvlnkdlb,14,0,3.2359263506290334,0.0,0,681.4212454212454
dga,triedgrow,9,0,2.94770277922009,0.5,0,1476.633597883598
dga,irbyhekfcqfqojypderrchmzxgfu,28,0,4.110577243331643,0.21739130434782608,0,820.5722086555419
dga,59zk6wv1k94k1amjwfl1lr7j8i,26,10,4.026986833359286,0.14285714285714285,1,380.91333333333336
dga,judmuibpxqtqpj,14,0,3.2359263506290326,0.2727272727272727,0,594.3495115995116
dga,fcyjmxjxyngybak,15,0,3.3232314287976203,0.07142857142857142,0,546.3470085470086
dga,bywjcrjbmxid,12,0,3.2516291673878226,0.09090909090909091,0,631.9904040404041
dga,hairraise,9,0,2.5032583347756456,1.25,0,1798.3763227513227
dga,hchqjgdpxxwl,12,0,3.2516291673878226,0.0,0,477.38686868686864
dga,brayahwwfwvcv,13,0,3.0269868333592873,0.18181818181818182,0,711.9195804195803
dga,xaowtamdeswhlxl,15,0,3.373557262275185,0.36363636363636365,0,1090.2499389499387
dga,19ydmikd1r8sjeiwgyweai0tf,25,5,4.053660689688185,0.42857142857142855,1,887.8765700483092
dga,humanmail,9,0,2.725480556997868,0.8,0,1259.2136243386242
dga,sighttuesday,12,0,3.2516291673878226,0.5,0,1375.6626262626262
dga,xqotb6vx3ey015e1mc1f10wl5,25,10,4.003856189774724,0.25,6,504.71671497584543
dga,lyornkpndminjn,14,0,3.2359263506290334,0.16666666666666666,0,1159.2350427350427
dga,tyqrjup,7,0,2.807354922057604,0.16666666666666666,0,724.468253968254
dga,songthank,9,0,2.94770277922009,0.2857142857142857,0,1362.2096560846562
dga,n9jsp9pzvx221f0heqw1o5bix1,26,9,4.2098671219040344,0.21428571428571427,2,485.79337606837606
dga,vshfusnuxyykw,13,0,3.238901256602631,0.18181818181818182,0,673.4022921522923
dga,ssawybroyrlq,12,0,3.084962500721156,0.2,0,1054.4454545454544
dga,docbxxnrctjllk,14,0,3.378783493486176,0.07692307692307693,0,885.5039682539683
dga,heflmqbxxhlo,12,0,3.084962500721156,0.2,0,740.1282828282829
dga,ardbmqwynxlasgrwv,17,0,3.734521664779752,0.13333333333333333,0,908.8292483660131
dga,kayixrmslepplf,14,0,3.521640636343319,0.2727272727272727,0,1076.1605616605616
dga,gimgygulfdyludyhdwfahytqo,25,0,3.6234651896016463,0.25,0,738.2913526570047
dga,sfgplbzzwbp3ap6ya4lcyim,23,3,3.8820451081368628,0.17647058823529413,12,686.1805633979548
dga,2zlc0lj6n9ahsgebcgdr85nh,24,6,4.16829583405449,0.125,1,775.6264273166447
dga,wfmyprcpfvntfj,14,0,3.3248629576173574,0.0,0,715.8318070818073
dga,1hdk3cjywbh071tr4geujvd36e,26,8,4.238901256602629,0.2,1,573.1846153846154
dga,leyoxqrgsadopr,14,0,3.521640636343319,0.4,0,1168.803724053724
dga,dobkqumdvqabtj,14,0,3.3787834934861767,0.2727272727272727,0,666.9178876678876
dga,jpsyoxouusredtu,15,0,3.3232314287976203,0.6666666666666666,0,1122.4356532356533
dga,myvlulqiqieiyo,14,0,3.039148671903071,0.75,0,1009.4566544566543
dga,rtdtsbehtsyad,13,0,3.0269868333592873,0.18181818181818182,0,1344.562937062937
dga,gitpieunpkenuu,14,0,2.8962915290459277,1.0,0,1315.9484126984128
dga,gvnbeqwlgyhj,12,0,3.418295834054489,0.09090909090909091,0,688.0762626262626
dga,lmsdmoppnpvphp,14,0,2.835237745312118,0.07692307692307693,0,876.0735653235655
dga,cazlbmzhwyxjfkfrkqkfykpv,24,0,3.8868421881310122,0.043478260869565216,0,459.89679402722885
dga,onjrucccqineiozlmqsbygm,23,0,3.8820451081368628,0.35294117647058826,0,1062.1572557876905
dga,lbatsdhuwdqkztplvgqgy,21,0,3.9161269465882835,0.10526315789473684,0,739.7340434419381
dga,pickrest,8,0,3.0,0.3333333333333333,0,1571.6666666666667
dga,hkljwolhilhe,12,0,2.792481250360578,0.3333333333333333,0,943.0383838383838
dga,1k1fpxo7w8ocu16e9ucv1yod7h8,27,10,3.9861879650463043,0.5454545454545454,1,505.8536562203229
dga,kloglggvehhc,12,0,2.8553885422075336,0.2,0,883.5469696969698
dga,xojluskdhnlu,12,0,3.2516291673878226,0.3333333333333333,0,834.5863636363637
dga,lefeetxscwudhq,14,0,3.4677201004745006,0.4,0,1151.2152014652013
dga,faircolor,9,0,2.725480556997868,0.8,0,1446.9186507936504
dga,areultttsmbrk,13,0,3.180832987205441,0.3,0,1384.9555167055166
dga,rbzegewm2x3u113eogi1w47vz,25,8,3.943465189601646,0.5454545454545454,9,657.0663526570048
dga,lqqurevahgppe,13,0,3.238901256602631,0.4444444444444444,0,1060.454933954934
dga,lkjrgdkhxqinhs,14,0,3.521640636343319,0.07692307692307693,0,807.1782661782662
dga,1kjazy060nykacbbkvm7ud9vy,25,6,3.9434651896016457,0.1875,1,462.5285265700483
dga,acshaqmpecner,13,0,3.238901256602631,0.4444444444444444,0,1432.5819735819734
dga,1dky4oh1qpavddrs63nq498z9f,26,9,4.2098671219040344,0.13333333333333333,1,512.3971794871795
dga,1b715881fztnyq1lcs9v0pezawz,27,10,4.208410187268527,0.13333333333333333,1,512.8343209876543
dga,feptgmnk,8,0,3.0,0.14285714285714285,0,1034.9960317460316
dga,jviqpamrhylsu,13,0,3.7004397181410926,0.3,0,888.7964257964259
dga,1liur161gze6n5ff64zeibmei8,26,9,3.8150724101159423,0.7,1,803.0365811965812
dga,sykjvkbnvdqdns,14,0,3.09306920777189,0.0,0,733.8812576312577
dga,fyybiouagqlr,12,0,3.418295834054489,0.5,0,903.7232323232323
dga,spotaunt,8,0,2.75,0.6,0,1474.1626984126985
dga,ysgq08rsoylg2gg91a1uclts,24,6,3.8035088547976788,0.2,5,781.889218269653
dga,ptfuybcaqoesh,13,0,3.7004397181410926,0.4444444444444444,0,1040.709595959596
dga,bibcxuliggeislv,15,0,3.1898980954642875,0.5,0,1098.9106227106226
dga,drinkgreen,10,0,2.7219280948873625,0.42857142857142855,0,1659.5444444444445
dga,uowgjalhexotv,13,0,3.5465935642949384,0.625,0,976.4669774669775
dga,wmxeckevnmapleb,15,0,3.4565647621309536,0.36363636363636365,0,1132.1653235653234
dga,cniknslnrtrvuq,14,0,3.3248629576173574,0.16666666666666666,0,1211.9691697191697
dga,tjimnoxekkittin,15,0,3.0062389286533895,0.5,0,1323.9253968253968
dga,dutythrow,9,0,2.94770277922009,0.2857142857142857,0,1024.8935185185185
dga,sgvmsn1bbt7fl1dvvrk61gxlu3m,27,6,4.032303242743954,0.05,7,614.5019373219374
dga,jointhey,8,0,3.0,0.6,0,1370.4642857142856
dga,bcsuqudgryovluyesrgfn,21,0,3.7849418274376423,0.3125,0,981.5950710108605
dga,m5hjt81truy3i100evb366w60d,26,12,4.103909910282363,0.2727272727272727,2,509.39995726495727
dga,vlsnsxrojulaxr,14,0,3.2359263506290334,0.2727272727272727,0,1096.6211843711844
dga,joinkill,8,0,2.5,0.6,0,1243.686507936508
dga,1ysb4ymdb6rmp1mopyk91qeq3l4,27,8,3.930270372293455,0.11764705882352941,1,547.0766381766382
dga,ntgpievmdyoqih,14,0,3.6644977792004623,0.4,0,1079.3519536019537
dga,mxbotdvad,9,0,2.94770277922009,0.2857142857142857,0,902.4715608465609
dga,gtvptcsyjcai,12,0,3.2516291673878226,0.2,0,1060.7484848484848
dga,1bh5u441iwnsux15hoylulkz8wb,27,8,3.9582291686698796,0.35714285714285715,1,514.5328774928774
dga,ehuerujqdevb,12,0,3.0220552088742,0.7142857142857143,0,1110.79898989899
dga,14lvowy1ma0n4o1ae25kh1qygnq0,28,10,4.021640636343319,0.38461538461538464,1,592.7875118708452
dga,crwbnlgpydftpx,14,0,3.6644977792004623,0.0,0,791.2731990231991
dga,qqillniluxbb,12,0,2.688721875540867,0.3333333333333333,0,879.5267676767677
dga,ehqqymhmjeenrgd,15,0,3.1898980954642866,0.25,0,1025.9520146520147
dga,hwvpvuqqywbp,12,0,2.918295834054489,0.09090909090909091,0,356.26262626262627
dga,iketnigcpwwldo,14,0,3.521640636343319,0.4,0,1142.7579365079364
dga,jpwbqhkkonjsn,13,0,3.238901256602631,0.08333333333333333,0,694.7323232323233
dga,jisrkqwvoxxxu,13,0,3.334679141051595,0.3,0,652.7426184926185
dga,ryxgkpfdgwwnvh,14,0,3.521640636343319,0.0,0,578.5934065934066
dga,emlrxoucbijlfyttjvlpzcmeyor,27,0,3.9861879650463043,0.2857142857142857,0,984.813656220323
dga,feltthey,8,0,2.5,0.3333333333333333,0,1373.15873015873
dga,mbomqflocybgnhrw,16,0,3.625,0.14285714285714285,0,783.2061507936509
dga,qcdsfjyqwneuis,14,0,3.521640636343319,0.2727272727272727,0,947.8580586080585
dga,lacpixnsxsyrmk,14,0,3.521640636343319,0.16666666666666666,0,1063.0851648351647
dga,1jmde5rjbqmnn1bjk4vz1qo4lwm,27,6,3.9302703722934544,0.10526315789473684,1,539.9202279202278
dga,ebbkrirgpjivccivu,17,0,3.337175341123077,0.4166666666666667,0,1016.9107843137255
dga,riuoytydepavvvv,15,0,3.2402239289418517,0.5,0,1025.207326007326
dga,xarrqifrwtrxqxy,15,0,2.9232314287976204,0.15384615384615385,0,893.3467643467643
dga,fqwqjacflcrdgg,14,0,3.2359263506290334,0.07692307692307693,0,694.5396825396825
dga,80ejdo1x2qldb1f65vja1imt7fg,27,9,4.3565583354166755,0.2857142857142857,1,547.4910161443494
